id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags,near,tweets_tokens,word_only_tokens,processed_tweets,triggers,triggers2,triggers3,all_triggers,potential_locations
599186052041965568,2015-05-15,20:14:21,8,14487340,"Entering bus 53, and smell of feet ensues.",[],[],[],"East Region, Singapore",[],[],Singapore,"['Entering', 'bus', '53', ',', 'and', 'smell', 'of', 'feet', 'ensues', '.']","['Entering', 'bus', '53', 'and', 'smell', 'of', 'feet', 'ensues']",entering bus 53 and smell of feet ensues ,ensues,,,ensues,
599114814825238529,2015-05-15,15:31:17,8,212551414,Saw  baby @nur_khalish  at tanjong  beach. Manage  to hug  this fella but i swear  he smell of cigarettes ð what have u been doing khalish,['nur_khalish'],[],[],"North-East Region, Singapore",[],[],Singapore,"['Saw', 'baby', '@nur_khalish', 'at', 'tanjong', 'beach', '.', 'Manage', 'to', 'hug', 'this', 'fella', 'but', 'i', 'swear', 'he', 'smell', 'of', 'cigarettes', 'ð', '\x9f', '\x98', '\x8f', 'what', 'have', 'u', 'been', 'doing', 'khalish']","['Saw', 'baby', 'nur_khalish', 'at', 'tanjong', 'beach', 'Manage', 'to', 'hug', 'this', 'fella', 'but', 'i', 'swear', 'he', 'smell', 'of', 'cigarettes', 'ð', 'what', 'have', 'u', 'been', 'doing', 'khalish']",saw baby khalish at tanjong beach manage to hug this fella but i swear he smell of cigarettes  what have u been doing khalish,,,,,
598160719096324096,2015-05-13,00:20:03,8,298629509,people who smell good instantly becomes 500 times more attractive,[],[],[],"East Region, Singapore",[],[],Singapore,"['people', 'who', 'smell', 'good', 'instantly', 'becomes', '500', 'times', 'more', 'attractive']","['people', 'who', 'smell', 'good', 'instantly', 'becomes', '500', 'times', 'more', 'attractive']",people who smell good instantly becomes 500 times more attractive,,,,,
598113918481870849,2015-05-12,21:14:05,8,75445995,Omg super in love w jimmy choo blossom smell,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['Omg', 'super', 'in', 'love', 'w', 'jimmy', 'choo', 'blossom', 'smell']","['Omg', 'super', 'in', 'love', 'w', 'jimmy', 'choo', 'blossom', 'smell']",omg super in love w jimmy choo blossom smell,,,blossom ,blossom,
597791888209477632,2015-05-11,23:54:27,8,17619928,Kinda therapeutic? Not when you have to smell this scent for 8 hours straight ð­ð· @ Suntec City Tower 2  https://instagram.com/p/2iG8_PPP_-/Â ,[],['https://instagram.com/p/2iG8_PPP_-/'],[],"Central Region, Singapore",[],[],Singapore,"['Kinda', 'therapeutic', '?', 'Not', 'when', 'you', 'have', 'to', 'smell', 'this', 'scent', 'for', '8', 'hours', 'straight', 'ð', '\x9f', '\x98', '\xad', 'ð', '\x9f', '\x98', '·', '@', 'Suntec', 'City', 'Tower', '2', 'https://instagram.com/p/2iG8_PPP_-/Â']","['Kinda', 'therapeutic', 'Not', 'when', 'you', 'have', 'to', 'smell', 'this', 'scent', 'for', '8', 'hours', 'straight', 'ð', 'ð', 'Suntec', 'City', 'Tower', '2', 'https', 'instagram', 'com', 'p', '2iG8_PPP_', 'Â']",kinda therapeutic not when you have to smell this scent for 8 hours straight   suntec city tower 2 https instagram comp2ig8ppp ,,,,,Suntec City Tower 2
597261298280308736,2015-05-10,12:46:04,8,187114202,"""You're only here for a short visit. Don't hurry, don't worry. And be sure to smell the flowers alongâ¦  https://instagram.com/p/2fQ20chbM6/Â ",[],['https://instagram.com/p/2fQ20chbM6/'],[],"Central Region, Singapore",[],[],Singapore,"['""', ""You're"", 'only', 'here', 'for', 'a', 'short', 'visit', '.', ""Don't"", 'hurry', ',', ""don't"", 'worry', '.', 'And', 'be', 'sure', 'to', 'smell', 'the', 'flowers', 'alongâ', '\x80', '¦', 'https://instagram.com/p/2fQ20chbM6/Â']","['You', 're', 'only', 'here', 'for', 'a', 'short', 'visit', 'Don', 't', 'hurry', 'don', 't', 'worry', 'And', 'be', 'sure', 'to', 'smell', 'the', 'flowers', 'alongâ', 'https', 'instagram', 'com', 'p', '2fQ20chbM6', 'Â']",youre only here for a short visit dont hurry dont worry and be sure to smell the flowers along https instagram comp2fq20chbm6,,,,,
596685934239817728,2015-05-08,22:39:47,8,170996027,we smell like BBQ but it was all worth it yum ðð¬ð­ @ I'm Kim Korean BBQ  https://instagram.com/p/2bLNkPEoqS/Â ,[],['https://instagram.com/p/2bLNkPEoqS/'],[],"Central Region, Singapore",[],[],Singapore,"['we', 'smell', 'like', 'BBQ', 'but', 'it', 'was', 'all', 'worth', 'it', 'yum', 'ð', '\x9f', '\x98', '\x8b', 'ð', '\x9f', '\x91', '¬', 'ð', '\x9f', '\x91', '\xad', '@', ""I'm"", 'Kim', 'Korean', 'BBQ', 'https://instagram.com/p/2bLNkPEoqS/Â']","['we', 'smell', 'like', 'BBQ', 'but', 'it', 'was', 'all', 'worth', 'it', 'yum', 'ð', 'ð', 'ð', 'I', 'm', 'Kim', 'Korean', 'BBQ', 'https', 'instagram', 'com', 'p', '2bLNkPEoqS', 'Â']",we smell like bbq but it was all worth it yum   im kim korean bbq https instagram comp2blnkpeoqs,,bbq,,bbq,
596285497950871552,2015-05-07,20:08:35,8,2464197481,I smell like Chinese. Thanks Chinatown. ð ð²,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'like', 'Chinese', '.', 'Thanks', 'Chinatown', '.', 'ð', '\x9f', '\x98', '\x82', 'ð', '\x9f', '\x91', '²']","['I', 'smell', 'like', 'Chinese', 'Thanks', 'Chinatown', 'ð', 'ð', '²']",i smell like chinese thanks chinatown  ,,thanks,,thanks,
596272987436908546,2015-05-07,19:18:53,8,674573,The smell of bacon is in the air. It will be a good evening. (@ Paulaner BrÃ¤uhaus in Singapore)  https://www.swarmapp.com/c/hutKhutPsvEÂ ,[],['https://www.swarmapp.com/c/hutKhutPsvE'],[],"Central Region, Singapore",[],[],Singapore,"['The', 'smell', 'of', 'bacon', 'is', 'in', 'the', 'air', '.', 'It', 'will', 'be', 'a', 'good', 'evening', '.', '(', '@', 'Paulaner', 'BrÃ', '¤', 'uhaus', 'in', 'Singapore', ')', 'https://www.swarmapp.com/c/hutKhutPsvEÂ']","['The', 'smell', 'of', 'bacon', 'is', 'in', 'the', 'air', 'It', 'will', 'be', 'a', 'good', 'evening', 'Paulaner', 'BrÃ', 'uhaus', 'in', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', 'hutKhutPsvEÂ']",the smell of bacon is in the air it will be a good evening  paulaner bruhaus in singapore https www swarmapp comchutkhutpsve,,,,,Paulaner 
596259635667042304,2015-05-07,18:25:49,8,195779123,I smell the weekends @ Temasek Polytechnic South Wing  https://instagram.com/p/2YJWqLtPeA/Â ,[],['https://instagram.com/p/2YJWqLtPeA/'],[],"East Region, Singapore",[],[],Singapore,"['I', 'smell', 'the', 'weekends', '@', 'Temasek', 'Polytechnic', 'South', 'Wing', 'https://instagram.com/p/2YJWqLtPeA/Â']","['I', 'smell', 'the', 'weekends', 'Temasek', 'Polytechnic', 'South', 'Wing', 'https', 'instagram', 'com', 'p', '2YJWqLtPeA', 'Â']",i smell the weekends  temasek polytechnic south wing https instagram comp2yjwqltpea,,,,,Temasek Polytechnic South Wing 
596255925565935616,2015-05-07,18:11:05,8,873267590,I smell stinksðð«,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'smell', 'stinksð', '\x9f', '\x98', '\x82', 'ð', '\x9f', '\x94', '«']","['I', 'smell', 'stinksð', 'ð']",i smell stinks,,,,,
596175436276727808,2015-05-07,12:51:15,8,1584357980,Can you smell that? #rosemary #lemon #mothersday #andallthingsdelicious #nothingartificialâ¦  https://instagram.com/p/2XjEGFntMy/Â ,[],['https://instagram.com/p/2XjEGFntMy/'],"['#rosemary', '#lemon', '#mothersday', '#andallthingsdelicious', '#nothingartificial']","Central Region, Singapore",[],"['#rosemary', '#lemon', '#mothersday', '#andallthingsdelicious', '#nothingartificial']",Singapore,"['Can', 'you', 'smell', 'that', '?', '#rosemary', '#lemon', '#mothersday', '#andallthingsdelicious', '#nothingartificialâ', '\x80', '¦', 'https://instagram.com/p/2XjEGFntMy/Â']","['Can', 'you', 'smell', 'that', 'rosemary', 'lemon', 'mothersday', 'andallthingsdelicious', 'nothingartificialâ', 'https', 'instagram', 'com', 'p', '2XjEGFntMy', 'Â']",can you smell that  https instagram comp2xjegfntmy,,,,,
595951725111971841,2015-05-06,22:02:18,8,219937142,@kenn_92 YAY GONG XI EUROPE IS DAMN NEAR OMG CAN U SMELL IT EXCITED FOR YAAAAA!!!!,['kenn_92'],[],[],"Central Region, Singapore",[],[],Singapore,"['@kenn_92', 'YAY', 'GONG', 'XI', 'EUROPE', 'IS', 'DAMN', 'NEAR', 'OMG', 'CAN', 'U', 'SMELL', 'IT', 'EXCITED', 'FOR', 'YAAAAA', '!', '!', '!']","['kenn_92', 'YAY', 'GONG', 'XI', 'EUROPE', 'IS', 'DAMN', 'NEAR', 'OMG', 'CAN', 'U', 'SMELL', 'IT', 'EXCITED', 'FOR', 'YAAAAA']", 92 yay gong xi europe is damn near omg can u smell it excited for yaaaaa ,,,,,
595811985113088000,2015-05-06,12:47:01,8,2892307609,"if you don't smell good at least do something about it, don't let the people around you suffer. ð",[],[],[],"Central Region, Singapore",[],[],Singapore,"['if', 'you', ""don't"", 'smell', 'good', 'at', 'least', 'do', 'something', 'about', 'it', ',', ""don't"", 'let', 'the', 'people', 'around', 'you', 'suffer', '.', 'ð', '\x9f', '\x98', '\x90']","['if', 'you', 'don', 't', 'smell', 'good', 'at', 'least', 'do', 'something', 'about', 'it', 'don', 't', 'let', 'the', 'people', 'around', 'you', 'suffer', 'ð']",if you dont smell good at least do something about it dont let the people around you suffer ,,,dont ,dont,
595495045010194434,2015-05-05,15:47:37,8,72801004,"â â â â â â â â â â â â â â â â â â â â â â â â â â â â â 'you are the smell before the rain, you are the blood in my veins'â¦  https://instagram.com/p/2StqGArJYi/Â ",[],['https://instagram.com/p/2StqGArJYi/'],[],"East Region, Singapore",[],[],Singapore,"['â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', 'â', '\x80', ""'"", 'you', 'are', 'the', 'smell', 'before', 'the', 'rain', ',', 'you', 'are', 'the', 'blood', 'in', 'my', ""veins'â"", '\x80', '¦', 'https://instagram.com/p/2StqGArJYi/Â']","['â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'â', 'you', 'are', 'the', 'smell', 'before', 'the', 'rain', 'you', 'are', 'the', 'blood', 'in', 'my', 'veins', 'â', 'https', 'instagram', 'com', 'p', '2StqGArJYi', 'Â']",you are the smell before the rain you are the blood in my veins https instagram comp2stqgarjyi,,,,,
595129852472070144,2015-05-04,15:36:28,8,75509529,"As if sending picts of my food to people is not bad enough, i would snapchat the smell of my food if i could",[],[],[],"West Region, Singapore",[],[],Singapore,"['As', 'if', 'sending', 'picts', 'of', 'my', 'food', 'to', 'people', 'is', 'not', 'bad', 'enough', ',', 'i', 'would', 'snapchat', 'the', 'smell', 'of', 'my', 'food', 'if', 'i', 'could']","['As', 'if', 'sending', 'picts', 'of', 'my', 'food', 'to', 'people', 'is', 'not', 'bad', 'enough', 'i', 'would', 'snapchat', 'the', 'smell', 'of', 'my', 'food', 'if', 'i', 'could']",as if sending picts of my food to people is not bad enough i would snapchat the smell of my food if i could,food,,,food,
594859557408657408,2015-05-03,21:42:25,8,196913785,A #relaxing #night with a #familiar and #warm smell #diptyque #goodnight @ The Peak Condomium  https://instagram.com/p/2OMrAXA-xn/Â ,[],['https://instagram.com/p/2OMrAXA-xn/'],"['#relaxing', '#night', '#familiar', '#warm', '#diptyque', '#goodnight']","Central Region, Singapore",[],"['#relaxing', '#night', '#familiar', '#warm', '#diptyque', '#goodnight']",Singapore,"['A', '#relaxing', '#night', 'with', 'a', '#familiar', 'and', '#warm', 'smell', '#diptyque', '#goodnight', '@', 'The', 'Peak', 'Condomium', 'https://instagram.com/p/2OMrAXA-xn/Â']","['A', 'relaxing', 'night', 'with', 'a', 'familiar', 'and', 'warm', 'smell', 'diptyque', 'goodnight', 'The', 'Peak', 'Condomium', 'https', 'instagram', 'com', 'p', '2OMrAXA', 'xn', 'Â']",a with a and smell  the peak condomium https instagram comp2omraxa xn,,,,,The Peak Condomium 
594694919463272448,2015-05-03,10:48:12,8,2240552312,"Fresh smell of coffee on sunday mornings âï¸ @ Parkland Green, East Coast Park, Singapore  https://instagram.com/p/2NBzXXtF4H/Â ",[],['https://instagram.com/p/2NBzXXtF4H/'],[],"Central Region, Singapore",[],[],Singapore,"['Fresh', 'smell', 'of', 'coffee', 'on', 'sunday', 'mornings', 'â', '\x98', '\x95', 'ï', '¸', '\x8f', '@', 'Parkland', 'Green', ',', 'East', 'Coast', 'Park', ',', 'Singapore', 'https://instagram.com/p/2NBzXXtF4H/Â']","['Fresh', 'smell', 'of', 'coffee', 'on', 'sunday', 'mornings', 'â', 'ï', 'Parkland', 'Green', 'East', 'Coast', 'Park', 'Singapore', 'https', 'instagram', 'com', 'p', '2NBzXXtF4H', 'Â']",fresh smell of coffee on sunday mornings   parkland green east coast park singapore https instagram comp2nbzxxtf4h,coffee,,fresh ,coffee  fresh,Parkland 
594694876563939328,2015-05-03,10:48:02,8,2240552312,"Fresh smell of coffee on sunday mornings âï¸ @ Parkland Green, East Coast Park, Singapore  https://instagram.com/p/2NByHgtF4F/Â ",[],['https://instagram.com/p/2NByHgtF4F/'],[],"Central Region, Singapore",[],[],Singapore,"['Fresh', 'smell', 'of', 'coffee', 'on', 'sunday', 'mornings', 'â', '\x98', '\x95', 'ï', '¸', '\x8f', '@', 'Parkland', 'Green', ',', 'East', 'Coast', 'Park', ',', 'Singapore', 'https://instagram.com/p/2NByHgtF4F/Â']","['Fresh', 'smell', 'of', 'coffee', 'on', 'sunday', 'mornings', 'â', 'ï', 'Parkland', 'Green', 'East', 'Coast', 'Park', 'Singapore', 'https', 'instagram', 'com', 'p', '2NByHgtF4F', 'Â']",fresh smell of coffee on sunday mornings   parkland green east coast park singapore https instagram comp2nbyhgtf4f,coffee,,fresh ,coffee  fresh,Parkland 
594458946880020480,2015-05-02,19:10:32,8,1285514599,Love these delicious Shishamo at Azmaya Honten. Outrageously good! But be prepared to smell like aâ¦  https://instagram.com/p/2LWfrRKOL-/Â ,[],['https://instagram.com/p/2LWfrRKOL-/'],[],"Central Region, Singapore",[],[],Singapore,"['Love', 'these', 'delicious', 'Shishamo', 'at', 'Azmaya', 'Honten', '.', 'Outrageously', 'good', '!', 'But', 'be', 'prepared', 'to', 'smell', 'like', 'aâ', '\x80', '¦', 'https://instagram.com/p/2LWfrRKOL-/Â']","['Love', 'these', 'delicious', 'Shishamo', 'at', 'Azmaya', 'Honten', 'Outrageously', 'good', 'But', 'be', 'prepared', 'to', 'smell', 'like', 'aâ', 'https', 'instagram', 'com', 'p', '2LWfrRKOL', 'Â']",love these delicious shishamo at azmaya honten outrageously good but be prepared to smell like a https instagram comp2lwfrrkol ,,,,,
594366298081071105,2015-05-02,13:02:22,8,208300234,"jasmine tree .... full jasmines ..... smell nice 
#jasminetree #smellnicealways #neighbourhoodâ¦  https://instagram.com/p/2KsXSDHu1Z/Â ",[],['https://instagram.com/p/2KsXSDHu1Z/'],"['#jasminetree', '#smellnicealways', '#neighbourhood']","North-East Region, Singapore",[],"['#jasminetree', '#smellnicealways', '#neighbourhood']",Singapore,"['jasmine', 'tree', '...', 'full', 'jasmines', '...', 'smell', 'nice', '#jasminetree', '#smellnicealways', '#neighbourhoodâ', '\x80', '¦', 'https://instagram.com/p/2KsXSDHu1Z/Â']","['jasmine', 'tree', 'full', 'jasmines', 'smell', 'nice', 'jasminetree', 'smellnicealways', 'neighbourhoodâ', 'https', 'instagram', 'com', 'p', '2KsXSDHu1Z', 'Â']","jasmine tree full jasmines smell nice 
  https instagram comp2ksxsdhu1z",,,jasmines ,jasmines,
594351514019303424,2015-05-02,12:03:38,8,3119023405,"We're sure everyone wants to stay fresh, smell good and look confident. The simplest way to do it isâ¦  https://instagram.com/p/2KlpBbo47g/Â ",[],['https://instagram.com/p/2KlpBbo47g/'],[],"Central Region, Singapore",[],[],Singapore,"[""We're"", 'sure', 'everyone', 'wants', 'to', 'stay', 'fresh', ',', 'smell', 'good', 'and', 'look', 'confident', '.', 'The', 'simplest', 'way', 'to', 'do', 'it', 'isâ', '\x80', '¦', 'https://instagram.com/p/2KlpBbo47g/Â']","['We', 're', 'sure', 'everyone', 'wants', 'to', 'stay', 'fresh', 'smell', 'good', 'and', 'look', 'confident', 'The', 'simplest', 'way', 'to', 'do', 'it', 'isâ', 'https', 'instagram', 'com', 'p', '2KlpBbo47g', 'Â']",were sure everyone wants to stay fresh smell good and look confident the simplest way to do it is https instagram comp2klpbbo47g,,,fresh ,fresh,
594322371575730176,2015-05-02,10:07:50,8,188831876,Smell so good (@ Yong He Eating House æ°¸åè±æµæ²¹æ¡å¤§ç in Singapore)  https://www.swarmapp.com/c/hQt5x4F6aVEÂ ,[],['https://www.swarmapp.com/c/hQt5x4F6aVE'],[],"Central Region, Singapore",[],[],Singapore,"['Smell', 'so', 'good', '(', '@', 'Yong', 'He', 'Eating', 'House', 'æ', '°', '¸', 'å', '\x92', '\x8c', 'è', '±', '\x86', 'æµ', '\x86', 'æ²¹æ', '\x9d', '¡', 'å', '¤', '§', 'ç', '\x8e', '\x8b', 'in', 'Singapore', ')', 'https://www.swarmapp.com/c/hQt5x4F6aVEÂ']","['Smell', 'so', 'good', 'Yong', 'He', 'Eating', 'House', 'æ', 'å', 'è', 'æµ', 'æ²¹æ', 'å', 'ç', 'in', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', 'hQt5x4F6aVEÂ']",smell so good  yong he eating house  in singapore https www swarmapp comchqt5x4f6ave,,,,,Yong He Eating House 
594050814043258880,2015-05-01,16:08:45,8,326757135,@4nStance smell****,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['@4nStance', 'smell', '*', '*', '*']","['4nStance', 'smell']", smell,,,,,4nStance 
594044978633945088,2015-05-01,15:45:34,8,326757135,@jvlarcus smell****,['jvlarcus'],[],[],"North-East Region, Singapore",[],[],Singapore,"['@jvlarcus', 'smell', '*', '*', '*']","['jvlarcus', 'smell']", smell,,,,,jvlarcus 
593749476122046465,2015-04-30,20:11:21,8,189028178,Omg.  That smell,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Omg', '.', 'That', 'smell']","['Omg', 'That', 'smell']",omg that smell,,,,,
593658779167813632,2015-04-30,14:10:57,8,21842913,"A new found love! The smell of books, the selection of designer books under one roof! Thank youâ¦  https://instagram.com/p/2FqnyAriyX/Â ",[],['https://instagram.com/p/2FqnyAriyX/'],[],"Central Region, Singapore",[],[],Singapore,"['A', 'new', 'found', 'love', '!', 'The', 'smell', 'of', 'books', ',', 'the', 'selection', 'of', 'designer', 'books', 'under', 'one', 'roof', '!', 'Thank', 'youâ', '\x80', '¦', 'https://instagram.com/p/2FqnyAriyX/Â']","['A', 'new', 'found', 'love', 'The', 'smell', 'of', 'books', 'the', 'selection', 'of', 'designer', 'books', 'under', 'one', 'roof', 'Thank', 'youâ', 'https', 'instagram', 'com', 'p', '2FqnyAriyX', 'Â']",a new found love the smell of books the selection of designer books under one roof thank you https instagram comp2fqnyariyx,the,,,the,
593657620445024257,2015-04-30,14:06:20,8,557922992,Victoria secret 'TEASE'...  The smell itself it's a memories to me sia ð¢,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['Victoria', 'secret', ""'"", 'TEASE', ""'"", '...', 'The', 'smell', 'itself', ""it's"", 'a', 'memories', 'to', 'me', 'sia', 'ð', '\x9f', '\x98', '¢']","['Victoria', 'secret', 'TEASE', 'The', 'smell', 'itself', 'it', 's', 'a', 'memories', 'to', 'me', 'sia', 'ð']",victoria secret tease the smell itself its a memories to me sia ,,,,,
593389034883321856,2015-04-29,20:19:05,8,77352712,The smell of jasmin ðð· in Little India #Singapore pic.twitter.com/NaxTZoeVN9,[],[],['#singapore'],"Central Region, Singapore",['https://pbs.twimg.com/media/CDwkKjvVEAAj4tg.jpg'],['#singapore'],Singapore,"['The', 'smell', 'of', 'jasmin', 'ð', '\x9f', '\x92', '\x96', 'ð', '\x9f', '\x8c', '·', 'in', 'Little', 'India', '#Singapore', 'pic.twitter.com/NaxTZoeVN9']","['The', 'smell', 'of', 'jasmin', 'ð', 'ð', 'in', 'Little', 'India', 'Singapore', 'pic', 'twitter', 'com', 'NaxTZoeVN9']",the smell of jasmin  in little india pic twitter comnaxtzoevn9,,,,,
593297083853070336,2015-04-29,14:13:42,8,85523186,"2 down, 2 to go! I can almost smell freedom. ðª #leggo #8daystofreedom @ Nanyang Technologicalâ¦  https://instagram.com/p/2DGJAOOX36/Â ",[],['https://instagram.com/p/2DGJAOOX36/'],"['#leggo', '#8daystofreedom']","West Region, Singapore",[],"['#leggo', '#8daystofreedom']",Singapore,"['2', 'down', ',', '2', 'to', 'go', '!', 'I', 'can', 'almost', 'smell', 'freedom', '.', 'ð', '\x9f', '\x92', 'ª', '#leggo', '#8daystofreedom', '@', 'Nanyang', 'Technologicalâ', '\x80', '¦', 'https://instagram.com/p/2DGJAOOX36/Â']","['2', 'down', '2', 'to', 'go', 'I', 'can', 'almost', 'smell', 'freedom', 'ð', 'ª', 'leggo', '8daystofreedom', 'Nanyang', 'Technologicalâ', 'https', 'instagram', 'com', 'p', '2DGJAOOX36', 'Â']",2 down 2 to go i can almost smell freedom   nanyang technological https instagram comp2dgjaoox36,,,,,Nanyang 
593250488222646272,2015-04-29,11:08:33,8,66314120,I smell adventure. @ Suntec Singapore Convention & Exhibition Centre  https://instagram.com/p/2Cw89NuJY3/Â ,[],['https://instagram.com/p/2Cw89NuJY3/'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'adventure', '.', '@', 'Suntec', 'Singapore', 'Convention', '&', 'Exhibition', 'Centre', 'https://instagram.com/p/2Cw89NuJY3/Â']","['I', 'smell', 'adventure', 'Suntec', 'Singapore', 'Convention', 'Exhibition', 'Centre', 'https', 'instagram', 'com', 'p', '2Cw89NuJY3', 'Â']",i smell adventure  suntec singapore convention  exhibition centre https instagram comp2cw89nujy3,,,,,Suntec Singapore Convention 
593020206575783936,2015-04-28,19:53:29,8,1459143415,i smell curry,[],[],[],"East Region, Singapore",[],[],Singapore,"['i', 'smell', 'curry']","['i', 'smell', 'curry']",i smell curry,,,,,
593019178757435392,2015-04-28,19:49:24,8,438435980,Your perfume smell so nice omg,[],[],[],"North Region, Singapore",[],[],Singapore,"['Your', 'perfume', 'smell', 'so', 'nice', 'omg']","['Your', 'perfume', 'smell', 'so', 'nice', 'omg']",your perfume smell so nice omg,,,perfume ,perfume,
592654601104596995,2015-04-27,19:40:42,8,59172149,I smell KL already,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'smell', 'KL', 'already']","['I', 'smell', 'KL', 'already']",i smell kl already,,,,,
592642491653828610,2015-04-27,18:52:35,8,499690034,Hands smell like the play lotion ð I love,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Hands', 'smell', 'like', 'the', 'play', 'lotion', 'ð', '\x9f', '\x98', '\x8d', 'I', 'love']","['Hands', 'smell', 'like', 'the', 'play', 'lotion', 'ð', 'I', 'love']",hands smell like the play lotion  i love,,play,hands ,play hands,
592510105863606273,2015-04-27,10:06:32,8,714988446,@farasaur at least got no smell!,['farasaur'],[],[],"West Region, Singapore",[],[],Singapore,"['@farasaur', 'at', 'least', 'got', 'no', 'smell', '!']","['farasaur', 'at', 'least', 'got', 'no', 'smell']", at least got no smell ,,,no ,no,farasaur at least got no 
592492583097470976,2015-04-27,08:56:54,8,91961071,MY PIES SMELL SO GOOD IN DA TRAIN #foreverhungry,[],[],['#foreverhungry'],"West Region, Singapore",[],['#foreverhungry'],Singapore,"['MY', 'PIES', 'SMELL', 'SO', 'GOOD', 'IN', 'DA', 'TRAIN', '#foreverhungry']","['MY', 'PIES', 'SMELL', 'SO', 'GOOD', 'IN', 'DA', 'TRAIN', 'foreverhungry']",my pies smell so good in da train ,,,pies ,pies,
592363242057510912,2015-04-27,00:22:57,8,193980706,I actually prefer my bantal 'busuk' wangi. I cannot tahan the smell of expiring decomposing and bacteria filled saliva on my pillow.,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'actually', 'prefer', 'my', 'bantal', ""'"", 'busuk', ""'"", 'wangi', '.', 'I', 'cannot', 'tahan', 'the', 'smell', 'of', 'expiring', 'decomposing', 'and', 'bacteria', 'filled', 'saliva', 'on', 'my', 'pillow', '.']","['I', 'actually', 'prefer', 'my', 'bantal', 'busuk', 'wangi', 'I', 'cannot', 'tahan', 'the', 'smell', 'of', 'expiring', 'decomposing', 'and', 'bacteria', 'filled', 'saliva', 'on', 'my', 'pillow']",i actually prefer my bantal busuk wangi i cannot tahan the smell of expiring decomposing and bacteria filled saliva on my pillow ,decomposing,,,decomposing,
592335724743159809,2015-04-26,22:33:36,8,131815087,"You are the smell before rain, you're the blood in my veins. @ Taipei 101  https://instagram.com/p/18Q90PiMpT/Â ",[],['https://instagram.com/p/18Q90PiMpT/'],[],"Central Region, Singapore",[],[],Singapore,"['You', 'are', 'the', 'smell', 'before', 'rain', ',', ""you're"", 'the', 'blood', 'in', 'my', 'veins', '.', '@', 'Taipei', '101', 'https://instagram.com/p/18Q90PiMpT/Â']","['You', 'are', 'the', 'smell', 'before', 'rain', 'you', 're', 'the', 'blood', 'in', 'my', 'veins', 'Taipei', '101', 'https', 'instagram', 'com', 'p', '18Q90PiMpT', 'Â']",you are the smell before rain youre the blood in my veins  taipei 101 https instagram comp18q90pimpt,,,,,Taipei 101
592194604390187009,2015-04-26,13:12:50,8,382564059,I think i smell like cheese....,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'think', 'i', 'smell', 'like', 'cheese', '...']","['I', 'think', 'i', 'smell', 'like', 'cheese']",i think i smell like cheese ,,,,,
592154768811757568,2015-04-26,10:34:33,8,419331471,My hand still smell of caramel chantily,[],[],[],"North Region, Singapore",[],[],Singapore,"['My', 'hand', 'still', 'smell', 'of', 'caramel', 'chantily']","['My', 'hand', 'still', 'smell', 'of', 'caramel', 'chantily']",my hand still smell of caramel chantily,,,,,
592138484665683968,2015-04-26,09:29:50,8,103315849,"150425 His gift to all of us :)
Take time to smell the flowers... your soul will be refresh. TYJ! @â¦  https://instagram.com/p/163RYTQRBg/Â ",[],['https://instagram.com/p/163RYTQRBg/'],[],"East Region, Singapore",[],[],Singapore,"['150425', 'His', 'gift', 'to', 'all', 'of', 'us', ':)', 'Take', 'time', 'to', 'smell', 'the', 'flowers', '...', 'your', 'soul', 'will', 'be', 'refresh', '.', 'TYJ', '!', '@â', '\x80', '¦', 'https://instagram.com/p/163RYTQRBg/Â']","['150425', 'His', 'gift', 'to', 'all', 'of', 'us', 'Take', 'time', 'to', 'smell', 'the', 'flowers', 'your', 'soul', 'will', 'be', 'refresh', 'TYJ', 'â', 'https', 'instagram', 'com', 'p', '163RYTQRBg', 'Â']","150425 his gift to all of us 
take time to smell the flowers your soul will be refresh tyj  https instagram comp163rytqrbg",,,,,
