id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags,near,tweets_tokens,word_only_tokens,processed_tweets,all_triggers,potential_locations
1.23E+18,26/02/2020,18:50:20,8,7.86E+17,ive never realised so many ppl dislike coriander ?? and most ppl say they dont like the smell of it but i never get any smell from it when my mum puts it in the food she cooks lol,[],[],[],,[],[],Singapore,"['ive', 'never', 'realised', 'so', 'many', 'ppl', 'dislike', 'coriander', '?', '?', 'and', 'most', 'ppl', 'say', 'they', 'dont', 'like', 'the', 'smell', 'of', 'it', 'but', 'i', 'never', 'get', 'any', 'smell', 'from', 'it', 'when', 'my', 'mum', 'puts', 'it', 'in', 'the', 'food', 'she', 'cooks', 'lol']","['ive', 'never', 'realised', 'so', 'many', 'ppl', 'dislike', 'coriander', 'and', 'most', 'ppl', 'say', 'they', 'dont', 'like', 'the', 'smell', 'of', 'it', 'but', 'i', 'never', 'get', 'any', 'smell', 'from', 'it', 'when', 'my', 'mum', 'puts', 'it', 'in', 'the', 'food', 'she', 'cooks', 'lol']",ive never realised so many ppl dislike coriander and most ppl say they dont like the smell of it but i never get any smell from it when my mum puts it in the food she cooks lol,,
1.23E+18,26/02/2020,18:33:14,8,7.31E+17,smell apaa tu,['kashiffulsharif'],[],[],,[],[],Singapore,"['smell', 'apaa', 'tu']","['smell', 'apaa', 'tu']",smell apaa tu,,
1.23E+18,26/02/2020,17:57:17,8,2731388227,"Bruh if I can smell the stink of your mouth when IÌ¢åÛåªm sitting behind you, that means 1 thing",[],[],[],,[],[],Singapore,"['Bruh', 'if', 'I', 'can', 'smell', 'the', 'stink', 'of', 'your', 'mouth', 'when', 'IÌ¢', '\x80', '\x99', 'm', 'sitting', 'behind', 'you', ',', 'that', 'means', '1', 'thing']","['Bruh', 'if', 'I', 'can', 'smell', 'the', 'stink', 'of', 'your', 'mouth', 'when', 'IÌ¢', 'm', 'sitting', 'behind', 'you', 'that', 'means', '1', 'thing']",bruh if i can smell the stink of your mouth when im sitting behind you that means 1 thing,,
1.23E+18,26/02/2020,17:20:20,8,78264349,"You smell nice so that is 10% of the battle won, now you can work on your body, face, sense of humour and personality I said without malice but it was not taken that way (I don't blame him)",[],[],[],,[],[],Singapore,"['You', 'smell', 'nice', 'so', 'that', 'is', '10', '%', 'of', 'the', 'battle', 'won', ',', 'now', 'you', 'can', 'work', 'on', 'your', 'body', ',', 'face', ',', 'sense', 'of', 'humour', 'and', 'personality', 'I', 'said', 'without', 'malice', 'but', 'it', 'was', 'not', 'taken', 'that', 'way', '(', 'I', ""don't"", 'blame', 'him', ')']","['You', 'smell', 'nice', 'so', 'that', 'is', '10', 'of', 'the', 'battle', 'won', 'now', 'you', 'can', 'work', 'on', 'your', 'body', 'face', 'sense', 'of', 'humour', 'and', 'personality', 'I', 'said', 'without', 'malice', 'but', 'it', 'was', 'not', 'taken', 'that', 'way', 'I', 'don', 't', 'blame', 'him']","you smell nice so that is 10 of the battle won now you can work on your body face sense of humour and personality i said without malice but it was not taken that way i dont blame him",,
1.23E+18,26/02/2020,16:59:49,8,1.02E+18,Smell your ear hear your nose,['stellssucks'],[],[],,[],[],Singapore,"['Smell', 'your', 'ear', 'hear', 'your', 'nose']","['Smell', 'your', 'ear', 'hear', 'your', 'nose']",smell your ear hear your nose,,
1.23E+18,26/02/2020,16:46:25,8,1.08E+18,NOOOOOO dont oppress me just because i like the smell of petrol,['sixtoneus'],[],[],,[],[],Singapore,"['NOOOOOO', 'dont', 'oppress', 'me', 'just', 'because', 'i', 'like', 'the', 'smell', 'of', 'petrol']","['NOOOOOO', 'dont', 'oppress', 'me', 'just', 'because', 'i', 'like', 'the', 'smell', 'of', 'petrol']",noooooo dont oppress me just because i like the smell of petrol,,
1.23E+18,26/02/2020,15:58:29,8,1.09E+18,"Excuse me I literally choked myself when I smell photosynthesis duo vibes from the liveSCREEEEEEEEEEEEEEEEEEE",[],[],[],,[],[],Singapore,"['Excuse', 'me', 'I', 'literally', 'choked', 'myself', 'when', 'I', 'smell', 'photosynthesis', 'duo', 'vibes', 'from', 'the', 'live', 'SCREEEEEEEEEEEEEEEEEEE']","['Excuse', 'me', 'I', 'literally', 'choked', 'myself', 'when', 'I', 'smell', 'photosynthesis', 'duo', 'vibes', 'from', 'the', 'live', 'SCREEEEEEEEEEEEEEEEEEE']","excuse me i literally choked myself when i smell photosynthesis duo vibes from the livescreeeeeeeeeeeeeeeeeee",,
1.23E+18,26/02/2020,15:45:56,8,1.09E+18,"CALLING FOR PEACH LOVER Ì¡åÙåçåÔÌ¡åÙåçåÔÌ¡åÙåçåÔ -Who doesn't love peach smell right? Suitable for all skin types - Ì¡åÙåçåâTexture sangat halus sgtÌ¡åÙåçåâMembuang segala kuman yg dibawa detox mask Ì¡åÙåçåâMelicinkan dan menghaluskan permukaanÌ¢åÛå_  https://www.instagram.com/p/B9Ba2QepaBA/?igshid=lttrj3o55zftÌâåÊÌ¢åÛå_",[],['https://www.instagram.com/p/B9Ba2QepaBA/?igshid=lttrj3o55zft'],[],,[],[],Singapore,"['CALLING', 'FOR', 'PEACH', 'LOVER', 'Ì¡', '\x9f', '\x8d', '\x91', 'Ì¡', '\x9f', '\x8d', '\x91', 'Ì¡', '\x9f', '\x8d', '\x91', '-', 'Who', ""doesn't"", 'love', 'peach', 'smell', 'right', '?', 'Suitable', 'for', 'all', 'skin', 'types', '-', 'Ì¡', '\x9f', '\x8d', '\x82', 'Texture', 'sangat', 'halus', 'sgt', 'Ì¡', '\x9f', '\x8d', '\x82', 'Membuang', 'segala', 'kuman', 'yg', 'dibawa', 'detox', 'mask', 'Ì¡', '\x9f', '\x8d', '\x82', 'Melicinkan', 'dan', 'menghaluskan', 'permukaanÌ¢', '\x80', 'å_', 'https://www.instagram.com/p/B9Ba2QepaBA/?igshid=lttrj3o55zftÌâ', 'Ì¢', '\x80', 'å_']","['CALLING', 'FOR', 'PEACH', 'LOVER', 'Ì¡', 'Ì¡', 'Ì¡', 'Who', 'doesn', 't', 'love', 'peach', 'smell', 'right', 'Suitable', 'for', 'all', 'skin', 'types', 'Ì¡', 'Texture', 'sangat', 'halus', 'sgt', 'Ì¡', 'Membuang', 'segala', 'kuman', 'yg', 'dibawa', 'detox', 'mask', 'Ì¡', 'Melicinkan', 'dan', 'menghaluskan', 'permukaanÌ¢', 'https', 'www', 'instagram', 'com', 'p', 'B9Ba2QepaBA', 'igshid', 'lttrj3o55zftÌâ', 'Ì¢']","calling for peach lover  who doesnt love peach smell right suitable for all skin types texture sangat halus sgtmembuang segala kuman yg dibawa detox mask melicinkan dan menghaluskan permukaan https www instagram compb9ba2qepaba igshid lttrj3o55zft",peach,
1.23E+18,26/02/2020,15:42:06,8,3313087790,"Tagged by @zxrysky 5 faves + 5 tagscolor: pinkfood: cheesecake/apple piesong: Run Away by TXTsmell: Newly laundered bed sheetsdrink: Coffee/milk teaTag: @myrhhinne @Yuu3X @luvandia @RindoTsubaki @Renesvetta https://twitter.com/zxrysky/status/1232566727143088128ÌâåÊÌ¢åÛå_","['zxrysky', 'myrhhinne', 'yuu3x', 'luvandia', 'rindotsubaki', 'renesvetta']",['https://twitter.com/zxrysky/status/1232566727143088128'],[],,[],[],Singapore,"['Tagged', 'by', '@zxrysky', '5', 'faves', '+', '5', 'tags', 'color', ':', 'pink', 'food', ':', 'cheesecake', '/', 'apple', 'pie', 'song', ':', 'Run', 'Away', 'by', 'TXT', 'smell', ':', 'Newly', 'laundered', 'bed', 'sheets', 'drink', ':', 'Coffee', '/', 'milk', 'tea', 'Tag', ':', '@myrhhinne', '@Yuu3X', '@luvandia', '@RindoTsubaki', '@Renesvetta', 'https://twitter.com/zxrysky/status/1232566727143088128Ìâ', 'Ì¢', '\x80', 'å_']","['Tagged', 'by', 'zxrysky', '5', 'faves', '5', 'tags', 'color', 'pink', 'food', 'cheesecake', 'apple', 'pie', 'song', 'Run', 'Away', 'by', 'TXT', 'smell', 'Newly', 'laundered', 'bed', 'sheets', 'drink', 'Coffee', 'milk', 'tea', 'Tag', 'myrhhinne', 'Yuu3X', 'luvandia', 'RindoTsubaki', 'Renesvetta', 'https', 'twitter', 'com', 'zxrysky', 'status', '1232566727143088128Ìâ', 'Ì¢']","tagged by 5 faves  5 tagscolor pinkfood cheesecakeapple piesong run away by txtsmell newly laundered bed sheetsdrink coffeemilk teatag https twitter comzxryskystatus1232566727143088128",,
1.23E+18,26/02/2020,15:10:13,8,172151493,"The smell of saltpetre floods your nose, you're walking on wet ground, flamingos and seagulls fly through the sky. Where are you? Exactly, enjoying the #Salinas and Arenas of #SanPedroDelPinatar.Ì¡åÙåÔåä  http://bit.ly/37eAuxKÌâåÊ#VisitSpain #LiveSpain #SpainCoast @TurismoRMurcia pic.twitter.com/8hGTOMJCmL",['turismormurcia'],['http://bit.ly/37eAuxK'],"['#salinas', '#sanpedrodelpinatar', '#visitspain', '#livespain', '#spaincoast']",,['https://pbs.twimg.com/media/ERrx0naXkAAbat8.jpg'],"['#salinas', '#sanpedrodelpinatar', '#visitspain', '#livespain', '#spaincoast']",Singapore,"['The', 'smell', 'of', 'saltpetre', 'floods', 'your', 'nose', ',', ""you're"", 'walking', 'on', 'wet', 'ground', ',', 'flamingos', 'and', 'seagulls', 'fly', 'through', 'the', 'sky', '.', 'Where', 'are', 'you', '?', 'Exactly', ',', 'enjoying', 'the', '#Salinas', 'and', 'Arenas', 'of', '#SanPedroDelPinatar', '.', 'Ì¡', '\x9f', '\x91', '\x89', 'http://bit.ly/37eAuxKÌâ', '#VisitSpain', '#LiveSpain', '#SpainCoast', '@TurismoRMurcia', 'pic.twitter.com/8hGTOMJCmL']","['The', 'smell', 'of', 'saltpetre', 'floods', 'your', 'nose', 'you', 're', 'walking', 'on', 'wet', 'ground', 'flamingos', 'and', 'seagulls', 'fly', 'through', 'the', 'sky', 'Where', 'are', 'you', 'Exactly', 'enjoying', 'the', 'Salinas', 'and', 'Arenas', 'of', 'SanPedroDelPinatar', 'Ì¡', 'http', 'bit', 'ly', '37eAuxKÌâ', 'VisitSpain', 'LiveSpain', 'SpainCoast', 'TurismoRMurcia', 'pic', 'twitter', 'com', '8hGTOMJCmL']","the smell of saltpetre floods your nose youre walking on wet ground flamingos and seagulls fly through the sky where are you exactly enjoying the and arenas of  http bit ly37eauxk pic twitter com8hgtomjcml",floods,
1.23E+18,26/02/2020,14:50:53,8,2313613274,It gives me no pleasure to say this but I fear that if he saw you he would in fact want to smell you.,['petitenicoco'],[],[],,[],[],Singapore,"['It', 'gives', 'me', 'no', 'pleasure', 'to', 'say', 'this', 'but', 'I', 'fear', 'that', 'if', 'he', 'saw', 'you', 'he', 'would', 'in', 'fact', 'want', 'to', 'smell', 'you', '.']","['It', 'gives', 'me', 'no', 'pleasure', 'to', 'say', 'this', 'but', 'I', 'fear', 'that', 'if', 'he', 'saw', 'you', 'he', 'would', 'in', 'fact', 'want', 'to', 'smell', 'you']",it gives me no pleasure to say this but i fear that if he saw you he would in fact want to smell you ,,
1.23E+18,26/02/2020,14:33:39,8,202487320,You smell nice and you're silly. Do you want to go to my place for the next 10 years?,[],[],[],,[],[],Singapore,"['You', 'smell', 'nice', 'and', ""you're"", 'silly', '.', 'Do', 'you', 'want', 'to', 'go', 'to', 'my', 'place', 'for', 'the', 'next', '10', 'years', '?']","['You', 'smell', 'nice', 'and', 'you', 're', 'silly', 'Do', 'you', 'want', 'to', 'go', 'to', 'my', 'place', 'for', 'the', 'next', '10', 'years']",you smell nice and youre silly do you want to go to my place for the next 10 years ,,
1.23E+18,26/02/2020,13:31:48,8,625420111,I SMELL CHILLI CRAB!!!!!! Ughhhh craving,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'SMELL', 'CHILLI', 'CRAB', '!', '!', '!', 'Ughhhh', 'craving']","['I', 'SMELL', 'CHILLI', 'CRAB', 'Ughhhh', 'craving']",i smell chilli crab ughhhh craving,,
1.23E+18,26/02/2020,12:44:05,8,57569521,"Alright, that shaobing for lunch was great. Like jiaozi but bun.Though I can still smell the phantom of chive grease around me still, it ain't a bad smell.",[],[],[],,[],[],Singapore,"['Alright', ',', 'that', 'shaobing', 'for', 'lunch', 'was', 'great', '.', 'Like', 'jiaozi', 'but', 'bun', '.', 'Though', 'I', 'can', 'still', 'smell', 'the', 'phantom', 'of', 'chive', 'grease', 'around', 'me', 'still', ',', 'it', ""ain't"", 'a', 'bad', 'smell', '.']","['Alright', 'that', 'shaobing', 'for', 'lunch', 'was', 'great', 'Like', 'jiaozi', 'but', 'bun', 'Though', 'I', 'can', 'still', 'smell', 'the', 'phantom', 'of', 'chive', 'grease', 'around', 'me', 'still', 'it', 'ain', 't', 'a', 'bad', 'smell']","alright that shaobing for lunch was great like jiaozi but bun though i can still smell the phantom of chive grease around me still it aint a bad smell ",,
1.23E+18,26/02/2020,12:38:21,8,1.08E+18,sure im killing off my brain cells but so what! time to smell the sweet sweet petrol babey,[],[],[],,[],[],Singapore,"['sure', 'im', 'killing', 'off', 'my', 'brain', 'cells', 'but', 'so', 'what', '!', 'time', 'to', 'smell', 'the', 'sweet', 'sweet', 'petrol', 'babey']","['sure', 'im', 'killing', 'off', 'my', 'brain', 'cells', 'but', 'so', 'what', 'time', 'to', 'smell', 'the', 'sweet', 'sweet', 'petrol', 'babey']",sure im killing off my brain cells but so what time to smell the sweet sweet petrol babey,,
1.23E+18,26/02/2020,12:36:15,8,1.08E+18,petrol  smell so good kinda glad my house is above a gas station,[],[],[],,[],[],Singapore,"['petrol', 'smell', 'so', 'good', 'kinda', 'glad', 'my', 'house', 'is', 'above', 'a', 'gas', 'station']","['petrol', 'smell', 'so', 'good', 'kinda', 'glad', 'my', 'house', 'is', 'above', 'a', 'gas', 'station']",petrol smell so good kinda glad my house is above a gas station,petrol,
1.23E+18,26/02/2020,11:35:28,8,7.39E+17,I am enjoying the Lovely ambience while waiting for my customer to arrive. Welcome you the smell of my favorite lilies . @ Chopsuey Cafe  https://www.instagram.com/p/B9A-RYZHn-bS-_IvSjx8AQaP9lHxbqtHNe_rdc0/?igshid=3u08xzdhbni4ÌâåÊÌ¢åÛå_,[],['https://www.instagram.com/p/B9A-RYZHn-bS-_IvSjx8AQaP9lHxbqtHNe_rdc0/?igshid=3u08xzdhbni4'],[],,[],[],Singapore,"['I', 'am', 'enjoying', 'the', 'Lovely', 'ambience', 'while', 'waiting', 'for', 'my', 'customer', 'to', 'arrive', '.', 'Welcome', 'you', 'the', 'smell', 'of', 'my', 'favorite', 'lilies', '.', '@', 'Chopsuey', 'Cafe', 'https://www.instagram.com/p/B9A-RYZHn-bS-_IvSjx8AQaP9lHxbqtHNe_rdc0/?igshid=3u08xzdhbni4Ìâ', 'Ì¢', '\x80', 'å_']","['I', 'am', 'enjoying', 'the', 'Lovely', 'ambience', 'while', 'waiting', 'for', 'my', 'customer', 'to', 'arrive', 'Welcome', 'you', 'the', 'smell', 'of', 'my', 'favorite', 'lilies', 'Chopsuey', 'Cafe', 'https', 'www', 'instagram', 'com', 'p', 'B9A', 'RYZHn', 'bS', '_IvSjx8AQaP9lHxbqtHNe_rdc0', 'igshid', '3u08xzdhbni4Ìâ', 'Ì¢']",i am enjoying the lovely ambience while waiting for my customer to arrive welcome you the smell of my favorite lilies  chopsuey cafe https www instagram compb9a ryzhn bs ivsjx8aqap9lhxbqthnerdc0 igshid 3u08xzdhbni4,favorite,
1.23E+18,26/02/2020,10:59:42,8,374513947,I hate my brother's feet sweat smell he keeps stinking up the room because of it,[],[],[],,[],[],Singapore,"['I', 'hate', 'my', ""brother's"", 'feet', 'sweat', 'smell', 'he', 'keeps', 'stinking', 'up', 'the', 'room', 'because', 'of', 'it']","['I', 'hate', 'my', 'brother', 's', 'feet', 'sweat', 'smell', 'he', 'keeps', 'stinking', 'up', 'the', 'room', 'because', 'of', 'it']",i hate my brothers feet sweat smell he keeps stinking up the room because of it,sweat,
1.23E+18,26/02/2020,10:47:14,8,2384629896,Waking up to the smell of your perfume on my pillow.,[],[],[],,[],[],Singapore,"['Waking', 'up', 'to', 'the', 'smell', 'of', 'your', 'perfume', 'on', 'my', 'pillow', '.']","['Waking', 'up', 'to', 'the', 'smell', 'of', 'your', 'perfume', 'on', 'my', 'pillow']",waking up to the smell of your perfume on my pillow ,perfume,
1.23E+18,26/02/2020,09:22:19,8,402515641,Yes they pick up on what we are putting out so easily and can smell BS from a mile off.,['mrdearybury'],[],[],,[],[],Singapore,"['Yes', 'they', 'pick', 'up', 'on', 'what', 'we', 'are', 'putting', 'out', 'so', 'easily', 'and', 'can', 'smell', 'BS', 'from', 'a', 'mile', 'off', '.']","['Yes', 'they', 'pick', 'up', 'on', 'what', 'we', 'are', 'putting', 'out', 'so', 'easily', 'and', 'can', 'smell', 'BS', 'from', 'a', 'mile', 'off']",yes they pick up on what we are putting out so easily and can smell bs from a mile off ,,
1.23E+18,26/02/2020,07:38:37,8,918209131,wah im in love with some stranger perfume smell .... Ì¡åÙå´å_Ì¡åÙåÔåäÌ¡åÙåèåÈÌ¡åÙåÔåöÌ¡åÙåèåÈÌ¡åÙå÷å_,[],[],[],,[],[],Singapore,"['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', '...', 'Ì¡', '\x9f', 'å´', 'å_Ì¡', '\x9f', '\x91', '\x89', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x91', '\x88', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x98', '\xad']","['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', 'Ì¡', 'å_Ì¡', 'Ì¡', 'Ì¡', 'Ì¡', 'Ì¡']",wah im in love with some stranger perfume smell ,perfume,
1.23E+18,26/02/2020,07:38:37,8,918209131,wah im in love with some stranger perfume smell .... Ì¡åÙå´å_Ì¡åÙåÔåäÌ¡åÙåèåÈÌ¡åÙåÔåöÌ¡åÙåèåÈÌ¡åÙå÷å_,[],[],[],,[],[],Singapore,"['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', '...', 'Ì¡', '\x9f', 'å´', 'å_Ì¡', '\x9f', '\x91', '\x89', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x91', '\x88', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x98', '\xad']","['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', 'Ì¡', 'å_Ì¡', 'Ì¡', 'Ì¡', 'Ì¡', 'Ì¡']",wah im in love with some stranger perfume smell ,perfume,
1.23E+18,26/02/2020,07:38:37,8,918209131,wah im in love with some stranger perfume smell .... Ì¡åÙå´å_Ì¡åÙåÔåäÌ¡åÙåèåÈÌ¡åÙåÔåöÌ¡åÙåèåÈÌ¡åÙå÷å_,[],[],[],,[],[],Singapore,"['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', '...', 'Ì¡', '\x9f', 'å´', 'å_Ì¡', '\x9f', '\x91', '\x89', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x91', '\x88', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x98', '\xad']","['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', 'Ì¡', 'å_Ì¡', 'Ì¡', 'Ì¡', 'Ì¡', 'Ì¡']",wah im in love with some stranger perfume smell ,perfume,
1.23E+18,26/02/2020,07:38:37,8,918209131,wah im in love with some stranger perfume smell .... Ì¡åÙå´å_Ì¡åÙåÔåäÌ¡åÙåèåÈÌ¡åÙåÔåöÌ¡åÙåèåÈÌ¡åÙå÷å_,[],[],[],,[],[],Singapore,"['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', '...', 'Ì¡', '\x9f', 'å´', 'å_Ì¡', '\x9f', '\x91', '\x89', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x91', '\x88', 'Ì¡', '\x9f', '\x8f', 'åÈ', 'Ì¡', '\x9f', '\x98', '\xad']","['wah', 'im', 'in', 'love', 'with', 'some', 'stranger', 'perfume', 'smell', 'Ì¡', 'å_Ì¡', 'Ì¡', 'Ì¡', 'Ì¡', 'Ì¡']",wah im in love with some stranger perfume smell ,perfume,
1.23E+18,26/02/2020,07:35:40,8,185326335,My dog treats smell so good.  ItÌ¢åÛåªs honestly hard not to just try one.,[],[],[],,[],[],Singapore,"['My', 'dog', 'treats', 'smell', 'so', 'good', '.', 'ItÌ¢', '\x80', '\x99', 's', 'honestly', 'hard', 'not', 'to', 'just', 'try', 'one', '.']","['My', 'dog', 'treats', 'smell', 'so', 'good', 'ItÌ¢', 's', 'honestly', 'hard', 'not', 'to', 'just', 'try', 'one']",my dog treats smell so good its honestly hard not to just try one ,treats,
1.23E+18,26/02/2020,04:25:24,8,180241717,Sometimes my lips smell like yours. and i miss it,[],[],[],,[],[],Singapore,"['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', '.', 'and', 'i', 'miss', 'it']","['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', 'and', 'i', 'miss', 'it']",sometimes my lips smell like yours and i miss it,lips,
1.23E+18,26/02/2020,04:25:24,8,180241717,Sometimes my lips smell like yours. and i miss it,[],[],[],,[],[],Singapore,"['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', '.', 'and', 'i', 'miss', 'it']","['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', 'and', 'i', 'miss', 'it']",sometimes my lips smell like yours and i miss it,lips,
1.23E+18,26/02/2020,04:25:24,8,180241717,Sometimes my lips smell like yours. and i miss it,[],[],[],,[],[],Singapore,"['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', '.', 'and', 'i', 'miss', 'it']","['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', 'and', 'i', 'miss', 'it']",sometimes my lips smell like yours and i miss it,lips,
1.23E+18,26/02/2020,04:25:24,8,180241717,Sometimes my lips smell like yours. and i miss it,[],[],[],,[],[],Singapore,"['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', '.', 'and', 'i', 'miss', 'it']","['Sometimes', 'my', 'lips', 'smell', 'like', 'yours', 'and', 'i', 'miss', 'it']",sometimes my lips smell like yours and i miss it,lips,
1.23E+18,26/02/2020,03:40:05,8,8.09E+17,I smell fried chicken Ì¡åÙå_å_Ì¡åÙå_å_Ì¡åÙå_å_Ì¡åÙå_å_,[],[],[],,[],[],Singapore,"['I', 'smell', 'fried', 'chicken', 'Ì¡', '\x9f', 'å_', 'å_', 'Ì¡', '\x9f', 'å_', 'å_', 'Ì¡', '\x9f', 'å_', 'å_', 'Ì¡', '\x9f', 'å_', 'å_']","['I', 'smell', 'fried', 'chicken', 'Ì¡', 'Ì¡', 'Ì¡', 'Ì¡']",i smell fried chicken ,,
