id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags.1,near,tweets_tokens,word_only_tokens,processed_tweets,triggers,triggers2,triggers3,all_triggers,potential_locations,LOC
4.9734E+17,07/08/2014,19:16:18,8,1299998564,i swear my mom's beloved 3 tortoise smell so yuckzzzzz,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'swear', 'my', ""mom's"", 'beloved', '3', 'tortoise', 'smell', 'so', 'yuckzzzzz']","['I', 'swear', 'my', 'mom', 's', 'beloved', '3', 'tortoise', 'smell', 'so', 'yuckzzzzz']",i swear my moms beloved 3 tortoise smell so yuckzzzzz,,,tortoise ,tortoise,,
4.97306E+17,07/08/2014,16:58:14,8,24699312,the candles at pvbakery smell good enough to eat... @ plain vanilla  http://instagram.com/p/rzcuwqnrsb/Ã¢Â ,[],['http://instagram.com/p/rZCUWQnRsB/'],[],"Central Region, Singapore",[],[],Singapore,"['The', 'candles', 'at', 'pvbakery', 'smell', 'good', 'enough', 'to', 'eat', '...', '@', 'Plain', 'Vanilla', 'http://instagram.com/p/rZCUWQnRsB/Ã‚']","['The', 'candles', 'at', 'pvbakery', 'smell', 'good', 'enough', 'to', 'eat', 'Plain', 'Vanilla', 'http', 'instagram', 'com', 'p', 'rZCUWQnRsB', 'Ã‚']",the candles at pvbakery smell good enough to eat  plain vanilla http instagram comprzcuwqnrsb,,,pvbakery ,pvbakery,Plain Vanilla ,
4.97293E+17,07/08/2014,16:06:47,8,85041368,lol i cant even smell my cigg,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['Lol', 'i', 'cant', 'even', 'smell', 'my', 'cigg']","['Lol', 'i', 'cant', 'even', 'smell', 'my', 'cigg']",lol i cant even smell my cigg,,,,,,
4.97292E+17,07/08/2014,16:02:09,8,196059954,"i put on this shirt and i found your smell, and i just sat there for ages contemplating what to do with myself. pic.twitter.com/ynqc97lf24",[],[],[],"Central Region, Singapore",['https://pbs.twimg.com/media/Bua8EHTCIAEqhNk.jpg'],[],Singapore,"['i', 'put', 'on', 'this', 'shirt', 'and', 'i', 'found', 'your', 'smell', ',', 'and', 'i', 'just', 'sat', 'there', 'for', 'ages', 'contemplating', 'what', 'to', 'do', 'with', 'myself', '.', 'pic.twitter.com/YNQc97lF24']","['i', 'put', 'on', 'this', 'shirt', 'and', 'i', 'found', 'your', 'smell', 'and', 'i', 'just', 'sat', 'there', 'for', 'ages', 'contemplating', 'what', 'to', 'do', 'with', 'myself', 'pic', 'twitter', 'com', 'YNQc97lF24']",i put on this shirt and i found your smell and i just sat there for ages contemplating what to do with myself pic twitter comynqc97lf24,,,your ,your,,
4.97238E+17,07/08/2014,12:28:45,8,44312771,just chilling with the wind in my face and the smell of peanut butter in the air.Ã¢Â€Â_  http://instagram.com/p/ryjefck2tz/Ã¢Â ,[],['http://instagram.com/p/rYjefCk2Tz/'],[],"Central Region, Singapore",[],[],Singapore,"['Just', 'chilling', 'with', 'the', 'wind', 'in', 'my', 'face', 'and', 'the', 'smell', 'of', 'peanut', 'butter', 'in', 'the', 'air', '.', 'Ã¢', '\x80', 'Â_', 'http://instagram.com/p/rYjefCk2Tz/Ã‚']","['Just', 'chilling', 'with', 'the', 'wind', 'in', 'my', 'face', 'and', 'the', 'smell', 'of', 'peanut', 'butter', 'in', 'the', 'air', 'Ã¢', 'http', 'instagram', 'com', 'p', 'rYjefCk2Tz', 'Ã‚']",just chilling with the wind in my face and the smell of peanut butter in the air  http instagram compryjefck2tz,butter,,,butter,,
4.97213E+17,07/08/2014,10:48:41,8,478377689,the shampoo smell that you left behind on my pillows.. gosh you have no idea how crazy i get when i smell them Ã°ÂŸÂ˜Â”,[],[],[],"North Region, Singapore",[],[],Singapore,"['The', 'shampoo', 'smell', 'that', 'you', 'left', 'behind', 'on', 'my', 'pillows', '..', 'gosh', 'you', 'have', 'no', 'idea', 'how', 'crazy', 'I', 'get', 'when', 'I', 'smell', 'them', 'Ã°', '\x9f', '\x98', '\x94']","['The', 'shampoo', 'smell', 'that', 'you', 'left', 'behind', 'on', 'my', 'pillows', 'gosh', 'you', 'have', 'no', 'idea', 'how', 'crazy', 'I', 'get', 'when', 'I', 'smell', 'them', 'Ã°']",the shampoo smell that you left behind on my pillows gosh you have no idea how crazy i get when i smell them ,,,shampoo ,shampoo,,
4.9707E+17,07/08/2014,01:23:26,8,167235901,why your smell still lingers around me babe,[],[],[],"West Region, Singapore",[],[],Singapore,"['Why', 'your', 'smell', 'still', 'lingers', 'around', 'me', 'babe']","['Why', 'your', 'smell', 'still', 'lingers', 'around', 'me', 'babe']",why your smell still lingers around me babe,,,your ,your,,
4.97047E+17,06/08/2014,23:51:55,8,85041368,but i cant smell,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['But', 'i', 'cant', 'smell']","['But', 'i', 'cant', 'smell']",but i cant smell,,,,,,
4.97038E+17,06/08/2014,23:14:08,8,224266515,"always come with mom asking ""why do you have very strong perfume smell?"" haha Ã°ÂŸÂ˜Â‚",[],[],[],"North-East Region, Singapore",[],[],Singapore,"['always', 'come', 'with', 'mom', 'asking', '""', 'why', 'do', 'you', 'have', 'very', 'strong', 'perfume', 'smell', '?', '""', 'HAHA', 'Ã°', '\x9f', '\x98', '\x82']","['always', 'come', 'with', 'mom', 'asking', 'why', 'do', 'you', 'have', 'very', 'strong', 'perfume', 'smell', 'HAHA', 'Ã°']",always come with mom asking why do you have very strong perfume smell  haha ,,,perfume ,perfume,,
4.97026E+17,06/08/2014,22:25:57,8,549053130,there's something about #davidgandy & #dolceegabbana #lightblue that makes everything seems & smell so sexy! Ã°ÂŸÂ˜Â‰ #hot pic.twitter.com/xjtfnv7irw,[],[],"['#davidgandy', '#dolceegabbana', '#lightblue', '#hot']","West Region, Singapore",['https://pbs.twimg.com/media/BuXKSUkCYAAMebl.jpg'],"['#davidgandy', '#dolceegabbana', '#lightblue', '#hot']",Singapore,"[""There's"", 'something', 'about', '#davidgandy', '&', '#dolceegabbana', '#lightblue', 'that', 'makes', 'everything', 'seems', '&', 'smell', 'so', 'sexy', '!', 'Ã°', '\x9f', '\x98', '\x89', '#hot', 'pic.twitter.com/Xjtfnv7IRw']","['There', 's', 'something', 'about', 'davidgandy', 'dolceegabbana', 'lightblue', 'that', 'makes', 'everything', 'seems', 'smell', 'so', 'sexy', 'Ã°', 'hot', 'pic', 'twitter', 'com', 'Xjtfnv7IRw']",theres something about  that makes everything seems  smell so sexy  pic twitter comxjtfnv7irw,,,,,,
4.97021E+17,06/08/2014,22:06:52,8,48289155,omg this guy besides me smell like zichar,[],[],[],"North Region, Singapore",[],[],Singapore,"['OMG', 'this', 'guy', 'besides', 'me', 'smell', 'like', 'zichar']","['OMG', 'this', 'guy', 'besides', 'me', 'smell', 'like', 'zichar']",omg this guy besides me smell like zichar,,,me ,me,,
4.97001E+17,06/08/2014,20:48:38,8,193485285,"life is full of beauty. notice it. smell the rain, and feel the wind Ã°ÂŸÂŒÂºÃ¢Â˜Â”Ã°ÂŸÂ’Â• @ sentosa beach, singapore  http://instagram.com/p/rw347rr00x/Ã¢Â ",[],['http://instagram.com/p/rW347Rr00x/'],[],"Central Region, Singapore",[],[],Singapore,"['Life', 'is', 'full', 'of', 'beauty', '.', 'Notice', 'it', '.', 'Smell', 'the', 'rain', ',', 'and', 'feel', 'the', 'wind', 'Ã°', '\x9f', '\x8c', 'ÂºÃ¢', '\x98', '\x94', 'Ã°', '\x9f', '\x92', '\x95', '@', 'Sentosa', 'Beach', ',', 'Singapore', 'http://instagram.com/p/rW347Rr00x/Ã‚']","['Life', 'is', 'full', 'of', 'beauty', 'Notice', 'it', 'Smell', 'the', 'rain', 'and', 'feel', 'the', 'wind', 'Ã°', 'ÂºÃ¢', 'Ã°', 'Sentosa', 'Beach', 'Singapore', 'http', 'instagram', 'com', 'p', 'rW347Rr00x', 'Ã‚']",life is full of beauty notice it smell the rain and feel the wind   sentosa beach singapore http instagram comprw347rr00x,,,it ,it,Sentosa ,
4.96982E+17,06/08/2014,19:33:44,8,293436174,jiejie cooking fried riceeee!!!  smell damn nice can!!! but Ã_ÂˆÂ‘Ã©Â¥Â±Ã_ÂºÂ†,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['Jiejie', 'cooking', 'fried', 'riceeee', '!', '!', '!', 'Smell', 'damn', 'nice', 'Can', '!', '!', '!', 'But', 'Ã_', '\x88', '\x91', 'Ã©', 'Â¥', 'Â±', 'Ã_Âº', '\x86']","['Jiejie', 'cooking', 'fried', 'riceeee', 'Smell', 'damn', 'nice', 'Can', 'But', 'Ã_', 'Ã©', 'Ã_Âº']",jiejie cooking fried riceeee smell damn nice can but ,,,riceeee ,riceeee,,
4.96978E+17,06/08/2014,19:15:09,8,470440475,anyone else smell that disgusting burnt rubber in the air around xiling area?  https://www.swarmapp.com/l5du53r/checkin/53e20e3c498eb4b06da32666?s=nxkuei4qq4m48ydngts5u1qygic&ref=twÃ¢Â Ã¢Â€Â_,[],['https://www.swarmapp.com/l5du53r/checkin/53e20e3c498eb4b06da32666?s=nXkUeI4qq4m48YdNgTS5U1qygic&ref=tw'],[],"East Region, Singapore",[],[],Singapore,"['anyone', 'else', 'smell', 'that', 'disgusting', 'burnt', 'rubber', 'in', 'the', 'air', 'around', 'xiling', 'area', '?', 'https://www.swarmapp.com/l5du53r/checkin/53e20e3c498eb4b06da32666?s=nXkUeI4qq4m48YdNgTS5U1qygic&ref=twÃ‚', 'Ã¢', '\x80', 'Â_']","['anyone', 'else', 'smell', 'that', 'disgusting', 'burnt', 'rubber', 'in', 'the', 'air', 'around', 'xiling', 'area', 'https', 'www', 'swarmapp', 'com', 'l5du53r', 'checkin', '53e20e3c498eb4b06da32666', 's', 'nXkUeI4qq4m48YdNgTS5U1qygic', 'ref', 'twÃ‚', 'Ã¢']",anyone else smell that disgusting burnt rubber in the air around xiling area https www swarmapp coml5du53rcheckin53e20e3c498eb4b06da32666 s nxkuei4qq4m48ydngts5u1qygicref tw,,,,,,
4.96977E+17,06/08/2014,19:13:48,8,300846969,"stay away from me, you smell like cigg omg",[],[],[],"North-East Region, Singapore",[],[],Singapore,"['stay', 'away', 'from', 'me', ',', 'you', 'smell', 'like', 'cigg', 'omg']","['stay', 'away', 'from', 'me', 'you', 'smell', 'like', 'cigg', 'omg']",stay away from me you smell like cigg omg,,,,,,
4.96965E+17,06/08/2014,18:22:46,8,611039599,i can smell this fresh brew of coffee in the train!,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'can', 'smell', 'this', 'fresh', 'brew', 'of', 'coffee', 'in', 'the', 'train', '!']","['I', 'can', 'smell', 'this', 'fresh', 'brew', 'of', 'coffee', 'in', 'the', 'train']",i can smell this fresh brew of coffee in the train ,,,,,,
4.9696E+17,06/08/2014,18:04:23,8,429282228,bed got my fat girlf smell . Ã°ÂŸÂ˜Â· haha,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['bed', 'got', 'my', 'fat', 'girlf', 'smell', '.', 'Ã°', '\x9f', '\x98', 'Â·', 'haha']","['bed', 'got', 'my', 'fat', 'girlf', 'smell', 'Ã°', 'haha']",bed got my fat girlf smell  haha,,,girlf ,girlf,,
4.96861E+17,06/08/2014,11:30:12,8,28087159,this bus i'm on smell terribly funny in making me want to sneeze way,[],[],[],"Central Region, Singapore",[],[],Singapore,"['This', 'bus', ""I'm"", 'on', 'smell', 'terribly', 'funny', 'in', 'making', 'me', 'want', 'to', 'sneeze', 'way']","['This', 'bus', 'I', 'm', 'on', 'smell', 'terribly', 'funny', 'in', 'making', 'me', 'want', 'to', 'sneeze', 'way']",this bus im on smell terribly funny in making me want to sneeze way,,,,,,
4.96854E+17,06/08/2014,11:02:10,8,124356706,that smelly longkong smell when it's raining,[],[],[],"West Region, Singapore",[],[],Singapore,"['that', 'smelly', 'longkong', 'smell', 'when', ""it's"", 'raining']","['that', 'smelly', 'longkong', 'smell', 'when', 'it', 's', 'raining']",that smelly longkong smell when its raining,,,,,,
4.96846E+17,06/08/2014,10:33:22,8,265921057,so important to smell nice,[],[],[],Singapore,[],[],Singapore,"['So', 'important', 'to', 'smell', 'nice']","['So', 'important', 'to', 'smell', 'nice']",so important to smell nice,,,,,,
4.96821E+17,06/08/2014,08:53:38,8,64374665,"rt@pratapower: people who bother to smell good in the morning, you da real mvp.",['pratapower'],[],[],"Central Region, Singapore",[],[],Singapore,"['RT', '@pratapower', ':', 'People', 'who', 'bother', 'to', 'smell', 'good', 'in', 'the', 'morning', ',', 'you', 'da', 'real', 'mvp', '.']","['RT', 'pratapower', 'People', 'who', 'bother', 'to', 'smell', 'good', 'in', 'the', 'morning', 'you', 'da', 'real', 'mvp']",rt people who bother to smell good in the morning you da real mvp ,,,,,,
4.96661E+17,05/08/2014,22:17:47,8,270892036,Ã¢Â€Âœ@orneksays: imagine dating nash and wearing all his big comfy hoodies that smell like him oh my godÃ¢Â€Âù fuck,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Ã¢', '\x80', '\x9c', '@orneksays', ':', 'Imagine', 'dating', 'Nash', 'and', 'wearing', 'all', 'his', 'big', 'comfy', 'hoodies', 'that', 'smell', 'like', 'him', 'oh', 'my', 'godÃ¢', '\x80', '\x9d', 'fuck']","['Ã¢', 'orneksays', 'Imagine', 'dating', 'Nash', 'and', 'wearing', 'all', 'his', 'big', 'comfy', 'hoodies', 'that', 'smell', 'like', 'him', 'oh', 'my', 'godÃ¢', 'fuck']", imagine dating nash and wearing all his big comfy hoodies that smell like him oh my god fuck,,,,,,
4.96654E+17,05/08/2014,21:47:47,8,232157951,im like detecting the fresh air stuff that is is use to keep room smell nice de things on train ..,[],[],[],"North Region, Singapore",[],[],Singapore,"['Im', 'like', 'detecting', 'the', 'fresh', 'air', 'stuff', 'that', 'is', 'is', 'use', 'to', 'keep', 'room', 'smell', 'nice', 'de', 'things', 'on', 'train', '..']","['Im', 'like', 'detecting', 'the', 'fresh', 'air', 'stuff', 'that', 'is', 'is', 'use', 'to', 'keep', 'room', 'smell', 'nice', 'de', 'things', 'on', 'train']",im like detecting the fresh air stuff that is is use to keep room smell nice de things on train ,,,room ,room,,
4.9665E+17,05/08/2014,21:32:01,8,296124249,"you should smell him laying the smackath down. rt ""@bigpapavishnuu: honestly, till now i don't smell what the rock is cooking .""",[],[],[],"East Region, Singapore",[],[],Singapore,"['You', 'should', 'smell', 'him', 'laying', 'the', 'smackath', 'down', '.', 'RT', '""', '@BigpapaVishnuu', ':', 'Honestly', ',', 'till', 'now', 'I', ""don't"", 'smell', 'what', 'the', 'rock', 'is', 'cooking', '.', '""']","['You', 'should', 'smell', 'him', 'laying', 'the', 'smackath', 'down', 'RT', 'BigpapaVishnuu', 'Honestly', 'till', 'now', 'I', 'don', 't', 'smell', 'what', 'the', 'rock', 'is', 'cooking']",you should smell him laying the smackath down rt  honestly till now i dont smell what the rock is cooking ,,,,,,
4.96629E+17,05/08/2014,20:08:23,8,2590966806,the reason why girls love boy's hoodies is the smell @tyleroakley,['tyleroakley'],[],[],"Central Region, Singapore",[],[],Singapore,"['THE', 'REASON', 'WHY', 'GIRLS', 'LOVE', ""BOY'S"", 'HOODIES', 'IS', 'THE', 'SMELL', '@tyleroakley']","['THE', 'REASON', 'WHY', 'GIRLS', 'LOVE', 'BOY', 'S', 'HOODIES', 'IS', 'THE', 'SMELL', 'tyleroakley']",the reason why girls love boys hoodies is the smell ,,,,,,
4.96608E+17,05/08/2014,18:47:02,8,119296943,that smell(dkny apple) again. Ã°ÂŸÂ˜Âç,[],[],[],"Central Region, Singapore",[],[],Singapore,"['that', 'smell', '(', 'dkny', 'apple', ')', 'again', '.', 'Ã°', '\x9f', '\x98', '\x8d']","['that', 'smell', 'dkny', 'apple', 'again', 'Ã°']",that smelldkny apple again ,,,,,,
4.96592E+17,05/08/2014,17:42:51,8,632769338,my hands smell like i've put them in the strawberry jello jar of life,[],[],[],"West Region, Singapore",[],[],Singapore,"['my', 'hands', 'smell', 'like', ""i've"", 'put', 'them', 'in', 'the', 'strawberry', 'jello', 'jar', 'of', 'life']","['my', 'hands', 'smell', 'like', 'i', 've', 'put', 'them', 'in', 'the', 'strawberry', 'jello', 'jar', 'of', 'life']",my hands smell like ive put them in the strawberry jello jar of life,,,hands ,hands,,
4.96562E+17,05/08/2014,15:42:50,8,66058470,i smell fries ):,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'fries', '):']","['I', 'smell', 'fries']",i smell fries  ,,,,,,
4.96489E+17,05/08/2014,10:51:04,8,277595197,seriously the perfume smell until my superior say why smell so nice,[],[],[],"West Region, Singapore",[],[],Singapore,"['Seriously', 'the', 'perfume', 'smell', 'until', 'my', 'superior', 'say', 'why', 'smell', 'so', 'nice']","['Seriously', 'the', 'perfume', 'smell', 'until', 'my', 'superior', 'say', 'why', 'smell', 'so', 'nice']",seriously the perfume smell until my superior say why smell so nice,,,perfume ,perfume,,
4.96425E+17,05/08/2014,06:39:38,8,469149748,the wind...the smell of rain....what is school again?,[],[],[],"East Region, Singapore",[],[],Singapore,"['The', 'wind', '...', 'the', 'smell', 'of', 'rain', '...', 'what', 'is', 'school', 'again', '?']","['The', 'wind', 'the', 'smell', 'of', 'rain', 'what', 'is', 'school', 'again']",the wind the smell of rain what is school again ,rain,,,rain,,
4.96331E+17,05/08/2014,00:23:31,8,119296943,rt @irfunblueberry: miss that hair smell,[],[],[],"East Region, Singapore",[],[],Singapore,"['RT', '@IrfunBlueberry', ':', 'Miss', 'that', 'hair', 'smell']","['RT', 'IrfunBlueberry', 'Miss', 'that', 'hair', 'smell']",rt miss that hair smell,,,hair ,hair,,
4.96283E+17,04/08/2014,21:15:21,8,203530684,my twins are sleeping peacefully nex to me. how i cherish this moment. just like when they were babies. Ã°ÂŸÂ˜Â_ dat masam/bucuk smell.. hehe..,[],[],[],"West Region, Singapore",[],[],Singapore,"['My', 'twins', 'are', 'sleeping', 'peacefully', 'nex', 'to', 'me', '.', 'How', 'I', 'cherish', 'this', 'moment', '.', 'Just', 'like', 'when', 'they', 'were', 'babies', '.', 'Ã°', '\x9f', '\x98', '\x8a', 'dat', 'masam', '/', 'bucuk', 'smell', '..', 'Hehe', '..']","['My', 'twins', 'are', 'sleeping', 'peacefully', 'nex', 'to', 'me', 'How', 'I', 'cherish', 'this', 'moment', 'Just', 'like', 'when', 'they', 'were', 'babies', 'Ã°', 'dat', 'masam', 'bucuk', 'smell', 'Hehe']",my twins are sleeping peacefully nex to me how i cherish this moment just like when they were babies  dat masambucuk smell hehe ,,,masambucuk ,masambucuk,,
4.96268E+17,04/08/2014,20:15:03,8,28087159,sweet smell of caucasian men running pass me,[],[],[],"Central Region, Singapore",[],[],Singapore,"['sweet', 'smell', 'of', 'Caucasian', 'men', 'running', 'pass', 'me']","['sweet', 'smell', 'of', 'Caucasian', 'men', 'running', 'pass', 'me']",sweet smell of caucasian men running pass me,men,,sweet ,men  sweet,,
4.96243E+17,04/08/2014,18:33:32,8,328788567,@wirarev do i smell..profit$$$,[],[],[],"Central Region, Singapore",[],[],Singapore,"['@wirarev', 'do', 'I', 'smell', '..', 'PROFIT', '$', '$', '$']","['wirarev', 'do', 'I', 'smell', 'PROFIT']", do i smell profit,,,,,wirarev do I ,
4.96239E+17,04/08/2014,18:17:36,8,328786278,can i like fart at the auntie beside me and rob her of her texas chicken? mmdapp sia the smell,[],[],[],"North Region, Singapore",[],[],Singapore,"['Can', 'I', 'like', 'fart', 'at', 'the', 'auntie', 'beside', 'me', 'and', 'rob', 'her', 'of', 'her', 'Texas', 'chicken', '?', 'Mmdapp', 'sia', 'the', 'smell']","['Can', 'I', 'like', 'fart', 'at', 'the', 'auntie', 'beside', 'me', 'and', 'rob', 'her', 'of', 'her', 'Texas', 'chicken', 'Mmdapp', 'sia', 'the', 'smell']",can i like fart at the auntie beside me and rob her of her texas chicken mmdapp sia the smell,,,,,,
4.96175E+17,04/08/2014,14:06:00,8,178374314,i hate it when i smell so nice & theres burning of incense paper made me smell like incense no offence,[],[],[],"North Region, Singapore",[],[],Singapore,"['i', 'hate', 'it', 'when', 'i', 'smell', 'so', 'nice', '&', 'theres', 'burning', 'of', 'incense', 'paper', 'made', 'me', 'smell', 'like', 'incense', 'no', 'offence']","['i', 'hate', 'it', 'when', 'i', 'smell', 'so', 'nice', 'theres', 'burning', 'of', 'incense', 'paper', 'made', 'me', 'smell', 'like', 'incense', 'no', 'offence']",i hate it when i smell so nice  theres burning of incense paper made me smell like incense no offence,,incense,,incense,,
4.96094E+17,04/08/2014,08:43:49,8,40198332,you smell  nice omg,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['You', 'smell', 'nice', 'OMG']","['You', 'smell', 'nice', 'OMG']",you smell nice omg,,,,,,
4.96089E+17,04/08/2014,08:24:45,8,2291353381,"you smell so good, Ã°ÂŸÂ™ÂˆÃ°ÂŸÂ™Âˆ",[],[],[],"North Region, Singapore",[],[],Singapore,"['You', 'smell', 'so', 'good', ',', 'Ã°', '\x9f', '\x99', '\x88', 'Ã°', '\x9f', '\x99', '\x88']","['You', 'smell', 'so', 'good', 'Ã°', 'Ã°']",you smell so good ,,,,,,
4.95962E+17,03/08/2014,23:58:22,8,303145734,what a perfect smell in my room. hais,[],[],[],"West Region, Singapore",[],[],Singapore,"['What', 'a', 'perfect', 'smell', 'in', 'my', 'room', '.', 'Hais']","['What', 'a', 'perfect', 'smell', 'in', 'my', 'room', 'Hais']",what a perfect smell in my room hais,,,perfect ,perfect,,
4.95961E+17,03/08/2014,23:53:13,8,83738927,"another week of workout ahead, can smell the sweat already Ã°ÂŸÂ˜ÂèÃ¢ÂœÂŒÃ¯Â¸Âè",[],[],[],"North Region, Singapore",[],[],Singapore,"['Another', 'week', 'of', 'workout', 'ahead', ',', 'can', 'smell', 'the', 'sweat', 'already', 'Ã°', '\x9f', '\x98', '\x8f', 'Ã¢', '\x9c', '\x8c', 'Ã¯', 'Â¸', '\x8f']","['Another', 'week', 'of', 'workout', 'ahead', 'can', 'smell', 'the', 'sweat', 'already', 'Ã°', 'Ã¢', 'Ã¯']",another week of workout ahead can smell the sweat already ,,,,,,
4.95951E+17,03/08/2014,23:16:34,8,1177798998,"smell so good Ã°ÂŸÂ˜Â˜Ã°ÂŸÂ˜Â˜Ã°ÂŸÂ˜Â˜ (with iza, angga, and @asdanggun at vivocity) [pic] Ã¢Â€Â”  https://path.com/p/22pyynÃ¢Â ",['asdanggun'],['https://path.com/p/22pyyn'],[],"Central Region, Singapore",[],[],Singapore,"['Smell', 'so', 'good', 'Ã°', '\x9f', '\x98', '\x98', 'Ã°', '\x9f', '\x98', '\x98', 'Ã°', '\x9f', '\x98', '\x98', '(', 'with', 'Iza', ',', 'Angga', ',', 'and', '@asdanggun', 'at', 'VivoCity', ')', '[', 'pic', ']', 'Ã¢', '\x80', '\x94', 'https://path.com/p/22pyynÃ‚']","['Smell', 'so', 'good', 'Ã°', 'Ã°', 'Ã°', 'with', 'Iza', 'Angga', 'and', 'asdanggun', 'at', 'VivoCity', 'pic', 'Ã¢', 'https', 'path', 'com', 'p', '22pyynÃ‚']",smell so good  with iza angga and at vivocity pic  https path comp22pyyn,,,,,asdanggun at ,
4.95938E+17,03/08/2014,22:25:02,8,359116274,"every time i come home after spending the day in starbucks everyone goes like ""dude you smell like coffee""",[],[],[],"Central Region, Singapore",[],[],Singapore,"['Every', 'time', 'I', 'come', 'home', 'after', 'spending', 'the', 'day', 'in', 'Starbucks', 'everyone', 'goes', 'like', '""', 'DUDE', 'YOU', 'SMELL', 'LIKE', 'COFFEE', '""']","['Every', 'time', 'I', 'come', 'home', 'after', 'spending', 'the', 'day', 'in', 'Starbucks', 'everyone', 'goes', 'like', 'DUDE', 'YOU', 'SMELL', 'LIKE', 'COFFEE']",every time i come home after spending the day in starbucks everyone goes like dude you smell like coffee,,,,,,
4.95929E+17,03/08/2014,21:47:58,8,1503950635,"Ã¢Â€Âœ@alipjoker: Ã¢Â€Âœ@ikawoots: haven't bathe from just now run. smell me ^.^Ã¢Â€Âù the ketiak..Ã¢Â€Âù#mayonaise i'll bottle this smell for you tmr","['alipjoker', 'ikawoots']",[],['#mayonaise'],"North-East Region, Singapore",[],['#mayonaise'],Singapore,"['Ã¢', '\x80', '\x9c', '@Alipjoker', ':', 'Ã¢', '\x80', '\x9c', '@IkaWoots', ':', ""Haven't"", 'bathe', 'from', 'just', 'now', 'run', '.', 'Smell', 'me', '^', '.', '^', 'Ã¢', '\x80', '\x9d', 'the', 'ketiak', '..', 'Ã¢', '\x80', '\x9d', '#mayonaise', ""I'll"", 'bottle', 'this', 'smell', 'for', 'you', 'tmr']","['Ã¢', 'Alipjoker', 'Ã¢', 'IkaWoots', 'Haven', 't', 'bathe', 'from', 'just', 'now', 'run', 'Smell', 'me', 'Ã¢', 'the', 'ketiak', 'Ã¢', 'mayonaise', 'I', 'll', 'bottle', 'this', 'smell', 'for', 'you', 'tmr']","  havent bathe from just now run smell me   the ketiak  ill bottle this smell for you tmr",,,run ,run,,
4.95929E+17,03/08/2014,21:46:08,8,1503950635,haven't bathe from just now run. smell me ^.^,[],[],[],"North-East Region, Singapore",[],[],Singapore,"[""Haven't"", 'bathe', 'from', 'just', 'now', 'run', '.', 'Smell', 'me', '^', '.', '^']","['Haven', 't', 'bathe', 'from', 'just', 'now', 'run', 'Smell', 'me']",havent bathe from just now run smell me  ,,,run ,run,,
4.95901E+17,03/08/2014,19:55:32,8,315655899,@andreversailles @weekiattan fuck you really tummy upset you want come smell ?,['weekiattan'],[],[],"West Region, Singapore",[],[],Singapore,"['@AndreVersailles', '@WeeKiatTan', 'fuck', 'you', 'really', 'tummy', 'upset', 'you', 'want', 'come', 'smell', '?']","['AndreVersailles', 'WeeKiatTan', 'fuck', 'you', 'really', 'tummy', 'upset', 'you', 'want', 'come', 'smell']", fuck you really tummy upset you want come smell ,,,come ,come,AndreVersailles ,
4.9587E+17,03/08/2014,17:54:55,8,125936436,"""i'm sure someone out there likes the smell of cumin."" i have such wonderful friends",[],[],[],"Central Region, Singapore",[],[],Singapore,"['""', ""I'm"", 'sure', 'someone', 'out', 'there', 'likes', 'the', 'smell', 'of', 'cumin', '.', '""', 'i', 'have', 'such', 'wonderful', 'friends']","['I', 'm', 'sure', 'someone', 'out', 'there', 'likes', 'the', 'smell', 'of', 'cumin', 'i', 'have', 'such', 'wonderful', 'friends']",im sure someone out there likes the smell of cumin  i have such wonderful friends,,,,,,
4.9587E+17,03/08/2014,17:51:16,8,494835691,can you smell the rejection?,[],[],[],"West Region, Singapore",[],[],Singapore,"['Can', 'you', 'smell', 'the', 'rejection', '?']","['Can', 'you', 'smell', 'the', 'rejection']",can you smell the rejection ,,,,,,
4.95847E+17,03/08/2014,16:21:10,8,446437759,these people really smell bad,[],[],[],"East Region, Singapore",[],[],Singapore,"['these', 'people', 'really', 'smell', 'bad']","['these', 'people', 'really', 'smell', 'bad']",these people really smell bad,,,,,,
4.95827E+17,03/08/2014,15:03:56,8,175048013,"do you smell cigarettes ?cause i'm smoking hot. #pickuplines",[],[],['#pickuplines'],"West Region, Singapore",[],['#pickuplines'],Singapore,"['Do', 'you', 'smell', 'cigarettes', '?', 'Cause', ""I'm"", 'smoking', 'hot', '.', '#pickuplines']","['Do', 'you', 'smell', 'cigarettes', 'Cause', 'I', 'm', 'smoking', 'hot', 'pickuplines']","do you smell cigarettes cause im smoking hot ",,,,,,
